player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Steven Adams,adamsst01,2020,3280,1564,0.805964118,1.302363772,2.10832789,1.425620167,0.60760777,2.033227937,0.976180256,1.239050395,2.215230651,3.942969415,3.942969415,0,0.434128178,1.512824512,1.94695269,-0.490307696
Bam Adebayo,adebaba01,2020,4573,2235,-1.130312796,2.178825772,1.048512976,2.520221851,0.723679054,3.243900905,-0.471835678,1.986696956,1.514861278,4.827047667,4.827047667,0,-0.543516727,1.231127681,0.687610954,-0.758227688
LaMarcus Aldridge,aldrila01,2020,3648,1754,-0.69721115,0.932574855,0.235363705,-0.889846334,-0.860926655,-1.750772989,-0.814309462,0.661717548,-0.152591914,2.293608781,2.293608781,0,-0.673077762,1.163624768,0.490547005,-1.350680262
Nickeil Alexander-Walker,alexani01,2020,1098,501,-3.103338717,-1.352977191,-4.456315908,0.802833058,-3.488276298,-2.68544324,-2.4857721,-1.855968067,-4.341740167,-0.40894725,-0.40894725,0,-0.99784614,-2.072421027,-3.070267167,0.52186932
Grayson Allen,allengr01,2020,1100,498,-0.316388284,-1.399642773,-1.716031057,-1.018663671,-3.134042797,-4.152706468,-0.460144364,-1.843999718,-2.304144081,0.113830269,0.113830269,0,-0.820321511,-2.47492478,-3.295246291,0.492725152
Jarrett Allen,allenja01,2020,3484,1647,-1.289312946,2.991288031,1.701975085,2.228544661,-0.312750848,1.915793813,-0.625903846,2.461272329,1.835368484,3.829963076,3.829963076,0,-1.021243005,2.153768863,1.132525858,-0.611857705
Kadeem Allen,allenka01,2020,252,117,0.937432759,4.922048349,5.859481109,2.210358926,-6.463243355,-4.252884429,1.354915718,2.920759851,4.275675569,0.414462518,0.414462518,0,2.020814051,1.410202918,3.431016969,-1.197243744
Al-Farouq Aminu,aminual01,2020,793,380,-4.240805369,2.213133127,-2.027672242,-9.718044061,5.270279431,-4.44776463,-5.627479208,2.976888841,-2.650590367,0.01919376,0.01919376,0,-5.058407131,2.540548131,-2.517859,-0.420005394
Justin Anderson,anderju01,2020,38,17,-7.863352171,4.111666241,-3.75168593,-19.92111123,11.93108675,-7.990024484,-10.86292333,5.97942025,-4.883503078,-0.018420937,-0.018420937,0,-10.0847579,1.914195146,-8.170562758,-0.461726616
Kyle Anderson,anderky01,2020,2489,1140,-1.184539461,1.279817331,0.09527787,-5.881799937,2.269020519,-3.612779418,-2.210968338,1.56592476,-0.645043577,1.225407371,1.225407371,0,-2.927471039,0.886531919,-2.040939121,0.092100719
Ryan Anderson,anderry01,2020,33,14,-10.9213374,-1.882341366,-12.80367877,7.157074947,6.769316734,13.92639168,-7.77782958,-0.109613387,-7.887442968,-0.03799908,-0.03799908,0,-6.125557047,-1.510765843,-7.63632289,3.621848445
Giannis Antetokounmpo,antetgi01,2020,3946,1763,5.631649231,3.131111113,8.762760344,2.532006268,6.794749197,9.326755464,5.254452107,3.990124366,9.244576473,10.98408511,10.98408511,0,5.095979393,3.397830658,8.493810051,1.844693853
Kostas Antetokounmpo,antetko01,2020,12,5,-1.013923499,-18.02315833,-19.03708183,9.33502229,-20.04612563,-10.71110334,1.045905839,-19.71805664,-18.6721508,-0.040108486,-0.040108486,0,-1.656940939,-13.61704787,-15.27398881,-1.277679931
Thanasis Antetokounmpo,antetth01,2020,214,93,-1.092900293,1.439519028,0.346618734,-4.406881401,0.553454815,-3.853426586,-1.947824726,1.18487722,-0.762947506,0.096197643,0.096197643,0,-1.118623879,0.952885447,-0.165738432,2.07095587
Carmelo Anthony,anthoca01,2020,3385,1623,-2.405317843,-3.377894272,-5.783212115,2.389696775,-3.190448152,-0.800751378,-1.584973094,-3.509959868,-5.094932962,-1.920150985,-1.920150985,0,-1.034159765,-3.283328647,-4.317488412,-1.133383532
OG Anunoby,anunoog01,2020,4015,1897,-1.515004771,2.123356056,0.608351285,2.031553946,-2.045095755,-0.013541809,-0.884542299,1.331524683,0.446982384,3.092369991,3.092369991,0,-0.909301385,1.839395961,0.930094576,-0.060226986
Ryan Arcidiacono,arcidry01,2020,1990,930,-0.581817573,1.970672313,1.38885474,-2.266164952,1.509330936,-0.756834015,-0.916676674,2.007874022,1.091197348,1.824815698,1.824815698,0,-1.848035846,1.315706687,-0.532329159,0.124281809
Trevor Ariza,arizatr01,2020,3134,1493,-1.488047756,1.371595301,-0.116452455,-1.116681505,1.453754996,0.337073491,-1.492640599,1.501011609,0.00837101,2.096056943,2.096056943,0,-1.582835171,1.487362293,-0.095472878,0.011231745
D.J. Augustin,augusdj01,2020,2510,1215,0.480147254,-2.523070239,-2.042922986,-1.968527132,4.488525224,2.519998092,0.024753291,-1.254370609,-1.229617318,0.927712915,0.927712915,0,-0.485341595,-1.610277268,-2.095618864,-1.597164304
Deandre Ayton,aytonde01,2020,2122,996,-1.85917905,2.722175714,0.862996663,-0.338809369,0.545753583,0.206944214,-1.647498494,2.462821989,0.815323496,1.810652171,1.810652171,0,-1.189553371,2.68238617,1.4928328,-0.061899188
Dwayne Bacon,bacondw01,2020,1419,687,-5.404486036,-1.004510987,-6.408997023,-3.253554803,1.942173072,-1.311381731,-5.227162354,-0.415149874,-5.642312229,-1.009214104,-1.009214104,0,-4.77861644,-1.54573592,-6.32435236,-0.45895144
Marvin Bagley III,baglema01,2020,706,334,-3.706310474,0.617317915,-3.088992559,-4.402713373,-3.781017668,-8.183731041,-4.062755095,-0.249966482,-4.312721577,-0.266689669,-0.266689669,0,-3.446882514,0.049208808,-3.397673706,0.149833789
Lonzo Ball,balllo01,2020,3968,1817,-0.415701848,0.091425458,-0.32427639,0.414096709,0.53424674,0.948343449,-0.288382038,0.204016534,-0.084365504,2.499211218,2.499211218,0,1.110598319,0.535383687,1.645982006,1.15869633
Mo Bamba,bambamo01,2020,1802,868,-1.376667604,2.04777829,0.671110685,0.46110045,2.805719154,3.266819604,-1.05210278,2.352687255,1.300584474,1.784249288,1.784249288,0,-1.156002833,2.035531173,0.87952834,-0.543832168
J.J. Barea,bareajo01,2020,815,391,2.134898333,0.879574746,3.014473079,0.724049489,-1.272110177,-0.548060688,1.860728307,0.469288701,2.330017008,1.011161608,1.011161608,0,2.198117374,-1.687894067,0.510223307,-0.225582908
Harrison Barnes,barneha02,2020,4680,2231,-0.217736959,-0.68623859,-0.90397555,0.795481583,-0.279749114,0.515732469,-0.006398518,-0.630889817,-0.637288334,2.411038806,2.411038806,0,-0.268636406,-0.827463036,-1.096099442,0.264245067
RJ Barrett,barrerj01,2020,3576,1704,-1.776631913,-1.789018287,-3.565650199,-1.572683075,-4.455820347,-6.028503422,-1.776810578,-2.418714488,-4.195525066,-1.268091183,-1.268091183,0,-2.379807721,-1.950512192,-4.330319913,0.923356208
Will Barton,bartowi01,2020,3911,1916,1.506912648,0.818585942,2.325498591,2.602013863,1.621058827,4.22307269,1.801780285,1.021295462,2.823075747,5.419856056,5.419856056,0,1.441864221,1.390081077,2.831945297,-0.525336081
Keita Bates-Diop,bateske01,2020,1442,665,-1.220575338,-2.289729864,-3.510305202,-7.105396856,-0.429836782,-7.535233639,-2.505644084,-2.024395291,-4.530039375,-0.599071715,-0.599071715,0,-3.293874662,-2.536289372,-5.830164034,-0.693840879
Nicolas Batum,batumni01,2020,1028,505,-1.514078817,3.237148781,1.723069964,2.735591923,-0.417463757,2.318128166,-0.720142201,2.710570004,1.990427803,1.215620777,1.215620777,0,-1.105965805,1.995304124,0.889338318,-0.480500553
Aron Baynes,baynear01,2020,2005,934,-0.948079983,0.103926276,-0.844153707,0.495250858,-1.223299085,-0.728048226,-0.707752693,-0.14661701,-0.854369702,0.907103531,0.907103531,0,-1.036464707,0.740900391,-0.295564317,0.427264006
Kent Bazemore,bazemke01,2020,3426,1604,-2.226148589,2.279742723,0.053594134,-3.93649189,4.18748444,0.25099255,-2.727345179,2.858222,0.130876821,2.37016742,2.37016742,0,-2.059391456,2.500595684,0.441204229,0.70159514
Darius Bazley,bazleda01,2020,1926,909,-4.597257017,2.027842737,-2.56941428,-7.788771586,4.443775996,-3.34499559,-5.554523604,2.65299687,-2.901526734,-0.069934341,-0.069934341,0,-5.551152951,1.234816467,-4.316336484,-0.492617995
Bradley Beal,bealbr01,2020,4433,2053,5.382568659,-2.931393302,2.451175357,3.71348551,-6.529028726,-2.815543217,5.377275878,-3.794144564,1.583131314,4.586737781,4.586737781,0,5.304581397,-3.79236044,1.512220957,1.079336004
Malik Beasley,beaslma01,2020,2604,1209,-0.649089676,-0.940861739,-1.589951416,1.141012665,-2.265122627,-1.124109962,-0.310674499,-1.269786079,-1.580460578,0.737878932,0.737878932,0,0.122480403,-1.313445328,-1.190964925,0.163740162
Marco Belinelli,belinma01,2020,1679,779,-0.505452207,-3.91041709,-4.415869297,2.29203458,-0.25504597,2.036988611,0.04497299,-3.382676352,-3.337703362,-0.232693736,-0.232693736,0,-0.189900272,-4.20562011,-4.395520382,-0.387012269
Jordan Bell,belljo01,2020,558,256,-0.665624813,-0.323079225,-0.988704038,-0.41633412,1.923676927,1.507342806,-0.616695055,0.165212671,-0.451482384,0.301722179,0.301722179,0,-0.623286556,-1.307992297,-1.931278853,0.427130279
DeAndre' Bembry,bembrde01,2020,2015,915,-3.247624259,2.422021621,-0.825602638,-6.767894621,1.380459354,-5.387435266,-4.171403549,2.426090939,-1.745312609,0.47106004,0.47106004,0,-3.408844232,2.021262,-1.387582233,0.443270123
Dragan Bender,bendedr01,2020,615,286,-2.146186996,-2.500561614,-4.64674861,0.609061981,1.429168097,2.038230079,-1.661915543,-1.827701037,-3.489616579,-0.114664076,-0.114664076,0,-1.48373757,-1.144285341,-2.628022911,1.024978362
Davis Bertans,bertada01,2020,3494,1583,2.37999347,-0.399892584,1.980100886,4.364198746,-0.890960784,3.473237962,2.931926201,-0.443401968,2.488524232,4.2842694,4.2842694,0,3.543010208,-0.563791804,2.979218404,1.286882186
Patrick Beverley,beverpa01,2020,2749,1299,0.591275533,2.979808564,3.571084097,4.003891379,3.52216554,7.526056919,1.302398243,3.229250642,4.531648885,4.800487892,4.800487892,0,1.171731381,3.960036012,5.131767393,-0.537203714
Khem Birch,birchkh01,2020,1599,777,-2.594630932,1.185064096,-1.409566836,-4.69522967,1.631010032,-3.064219638,-3.180799016,1.337002779,-1.843796238,0.355483019,0.355483019,0,-3.793013681,1.116070613,-2.676943068,-1.067059189
Goga Bitadze,bitadgo01,2020,896,410,-5.013783265,0.246513121,-4.767270145,-3.910753116,-0.136570201,-4.047323318,-5.085328211,0.123860809,-4.961467402,-0.462992592,-0.462992592,0,-4.522493312,-0.499294996,-5.021788308,0.086722808
Bismack Biyombo,biyombi01,2020,2066,1029,-2.645134771,-1.220366069,-3.86550084,-0.799318913,0.588967955,-0.210350959,-2.380659839,-0.859236118,-3.239895958,-0.255095397,-0.255095397,0,-2.356732129,-2.041386634,-4.398118764,-0.831790084
Nemanja Bjelica,bjeline01,2020,3760,1821,1.363056231,-0.672735687,0.690320545,3.704141901,-2.759483121,0.944658781,1.950233037,-1.145093973,0.805139065,3.282167685,3.282167685,0,1.788606104,-0.232930027,1.555676078,-0.642782121
Eric Bledsoe,bledser01,2020,3429,1524,1.70954471,1.086986245,2.796530955,1.724389702,1.927176962,3.651566664,1.772718359,1.230486494,3.003204853,4.534913787,4.534913787,0,1.364533837,1.164353834,2.528887672,1.402816734
Bogdan Bogdanovic,bogdabo01,2020,3101,1510,1.241980051,-0.532588892,0.709391159,-1.326938646,-0.280054769,-1.606993416,0.79055679,-0.504239085,0.286317705,2.322102736,2.322102736,0,1.163462047,-0.092313101,1.071148946,-0.744681516
Bojan Bogdanovic,bogdabo02,2020,4316,2083,0.80252597,-1.853650352,-1.051124383,3.209558973,-0.191742699,3.017816274,1.291125158,-1.633644735,-0.342519577,2.575436085,2.575436085,0,1.043515061,-2.184093413,-1.140578352,0.673341594
Jonah Bolden,boldejo01,2020,103,47,-5.275058619,-2.636034468,-7.911093087,-4.576783916,-1.644472382,-6.221256299,-5.476749854,-2.603130431,-8.079880285,-0.125751138,-0.125751138,0,-6.022579352,-1.249649175,-7.272228528,1.246059174
Marques Bolden,boldema01,2020,7,3,-2.634338719,36.12395906,33.48962034,-23.58087327,45.59679966,22.0159264,-7.061070086,40.82622965,33.76515956,0.057623489,0.057623489,0,-6.116154989,33.52947171,27.41331672,3.162598523
Jordan Bone,bonejo01,2020,108,53,-5.657111598,-12.28475246,-17.94186406,-0.550884353,0.687012925,0.136128572,-4.913081811,-10.32580757,-15.23888939,-0.330525746,-0.330525746,0,-5.008359549,-11.87931516,-16.88767471,-2.168441659
Isaac Bonga,bongais01,2020,2217,1025,-0.546740459,0.555237243,0.008496784,-0.085634351,6.049848392,5.964214041,-0.503295824,1.83199649,1.328700666,2.13716481,2.13716481,0,-1.182523092,1.498452751,0.315929659,0.200213936
Devin Booker,bookede01,2020,4784,2241,3.25941512,-2.927020703,0.332394417,6.756324413,-3.65961491,3.096709503,4.20489821,-3.243712357,0.961185853,4.297898222,4.297898222,0,3.780047816,-2.866100624,0.913947192,1.314149285
Chris Boucher,bouchch01,2020,1541,724,1.497501883,2.417894663,3.915396546,0.358741818,1.402243033,1.760984851,1.320910267,2.230400315,3.551310582,2.328033113,2.328033113,0,1.59505355,2.079211118,3.674264668,0.018608939
Brian Bowen II,bowenbr02,2020,59,29,-4.995759753,-1.62516931,-6.620929063,4.653958701,6.534314625,11.18827333,-3.308235303,-0.071107563,-3.379342866,-0.009324903,-0.009324903,0,-2.043474659,-2.741372148,-4.784846807,0.145336919
Ky Bowman,bowmaky01,2020,2149,1015,-3.473932309,-1.38816566,-4.862097969,-3.829959072,2.423054535,-1.406904538,-3.693085745,-0.616040889,-4.309126635,-0.803450239,-0.803450239,0,-3.655422663,0.252982281,-3.402440382,-0.498644869
Avery Bradley,bradlav01,2020,2547,1186,-1.707290216,0.196777232,-1.510512983,-0.513743759,2.191771756,1.678027996,-1.596832917,0.566266132,-1.030566785,1.04430753,1.04430753,0,-1.244651372,1.408064314,0.163412942,0.380605502
Tony Bradley,bradlto01,2020,1151,535,1.94062952,2.123607548,4.064237067,2.839051149,-1.490509624,1.348541524,2.238470286,1.447925136,3.686395423,1.748515272,1.748515272,0,1.406829444,1.864703867,3.27153331,-0.48430245
Jarrell Brantley,brantja01,2020,30,13,-8.97658547,0.440971575,-8.535613894,-12.80097722,16.22337366,3.422396448,-10.22242095,3.784793085,-6.437627864,-0.024995964,-0.024995964,0,-8.909485186,0.965697368,-7.943787818,2.240543555
Ignas Brazdeikis,brazdig01,2020,105,53,-4.469588678,-9.546829951,-14.01641863,2.700191095,-8.725529512,-6.025338417,-3.094442681,-9.840990103,-12.93543278,-0.274199297,-0.274199297,0,-2.059367165,-10.42872614,-12.4880933,-0.452037124
Mikal Bridges,bridgmi01,2020,3811,1772,0.112528961,1.508428455,1.620957416,-0.16313337,1.73211569,1.56898232,0.045723473,1.66567395,1.711397423,4.035696545,4.035696545,0,-0.408182132,2.141614878,1.733432746,0.057171014
Miles Bridges,bridgmi02,2020,4038,1995,-1.54325257,-0.978850151,-2.522102721,-0.587457446,-4.557792189,-5.145249635,-1.378198074,-1.739642974,-3.117841048,-0.372949098,-0.372949098,0,-1.431547604,-2.085264544,-3.516812148,-0.396974038
Oshae Brissett,brissos01,2020,283,135,-3.14473174,-1.177480193,-4.322211933,1.388680397,4.860199942,6.248880339,-2.443206306,-0.077297792,-2.520504098,0.01582037,0.01582037,0,-2.239415507,-1.048661728,-3.288077235,0.086322071
Ryan Broekhoff,broekry01,2020,388,180,1.494048842,1.366387082,2.860435924,2.201127938,-4.137054741,-1.935926802,1.664662496,0.27179844,1.936460936,0.432385288,0.432385288,0,1.903816135,-1.367397674,0.536418461,0.473738894
Malcolm Brogdon,brogdma01,2020,3033,1472,1.416108271,-0.1770723,1.23903597,-2.254876405,2.868878347,0.614001941,0.71156364,0.42779865,1.139362291,2.900636512,2.900636512,0,-0.011424041,0.040642515,0.029218474,-0.709752389
Dillon Brooks,brookdi01,2020,3985,1851,-1.128448022,-0.720374282,-1.848822304,1.288929013,-0.14141272,1.147516293,-0.687456987,-0.64638502,-1.333842007,1.341100511,1.341100511,0,-0.782853156,0.151137066,-0.63171609,0.282797324
Bruce Brown,brownbr01,2020,3336,1634,-1.651661743,2.240213638,0.588551895,-2.148370258,0.081473089,-2.066897169,-1.832520378,1.978138836,0.145618458,2.385311516,2.385311516,0,-2.368068493,1.638671878,-0.729396615,-1.211070689
Charles Brown Jr.,brownch02,2020,87,40,-0.349239566,1.808667579,1.459428012,2.682905263,19.95881787,22.64172313,0.40634983,5.841741896,6.248091726,0.187142481,0.187142481,0,0.765961218,1.531476995,2.297438213,1.948807724
Jaylen Brown,brownja02,2020,3534,1702,0.976421378,0.012851656,0.989273034,1.251306887,-2.393953664,-1.142646777,1.065284254,-0.535023288,0.530260966,2.855577285,2.855577285,0,1.022130234,0.428937752,1.451067986,0.255198026
Moses Brown,brownmo01,2020,74,33,-8.728609836,-11.4503803,-20.17899014,-9.286740874,-16.36428233,-25.65102321,-9.413477913,-13.10481142,-22.51828934,-0.337825174,-0.337825174,0,-6.748052098,-10.90447054,-17.65252264,1.530182348
Sterling Brown,brownst02,2020,1472,665,-2.183692177,1.390642249,-0.793049928,-2.376007828,1.976593001,-0.399414828,-2.396282875,1.486911502,-0.909371373,0.625332601,0.625332601,0,-1.938795677,0.462465164,-1.476330512,0.136933572
Troy Brown Jr.,browntr01,2020,3320,1519,-0.857132409,-0.232436708,-1.089569117,-2.275876904,-1.363744703,-3.639621607,-1.216829634,-0.404553203,-1.621382837,0.874602983,0.874602983,0,-1.151960714,-0.568683496,-1.72064421,-0.007965106
Jalen Brunson,brunsja01,2020,2145,1022,1.194151629,0.230071943,1.424223572,1.602837484,3.09977894,4.702616425,1.267504509,0.830061381,2.09756589,2.51133665,2.51133665,0,1.403541118,-0.371937649,1.031603469,-0.657692096
Thomas Bryant,bryanth01,2020,1972,901,-1.518828113,-1.012413388,-2.531241502,-0.136829904,-3.569553933,-3.706383836,-1.331645065,-1.515597661,-2.847242726,-0.044822097,-0.044822097,0,-1.690919239,-2.039247058,-3.730166298,0.275040863
Reggie Bullock,bullore01,2020,1425,684,-1.538832424,0.098559594,-1.440272829,-2.027239151,1.435252037,-0.591987113,-1.682786823,0.418408022,-1.264378801,0.516637113,0.516637113,0,-1.997650123,0.276756528,-1.720893595,-0.35604946
Trey Burke,burketr01,2020,664,329,2.177309829,-1.403037507,0.774272322,2.626081106,-1.182692088,1.443389018,2.39106458,-1.482387037,0.908677543,0.601662187,0.601662187,0,1.442287764,-1.837673396,-0.395385632,-2.070247306
Alec Burks,burksal01,2020,3424,1612,1.362267102,-1.167674418,0.194592684,-3.55082936,0.182643626,-3.368185733,0.516720514,-0.942084764,-0.42536425,1.909643723,1.909643723,0,-0.136167691,-0.595556454,-0.731724145,-0.083586294
Deonte Burton,burtode02,2020,618,284,-6.081750259,-1.54329126,-7.625041519,-8.842321815,-0.941794409,-9.784116224,-7.032771225,-1.536246537,-8.569017762,-0.843536925,-0.843536925,0,-6.416314581,-2.72835319,-9.144667772,0.045942279
Jimmy Butler,butleji01,2020,3778,1851,4.908432398,1.976277735,6.884710133,0.236806368,0.544272005,0.781078373,4.197549116,1.789941089,5.987490205,8.190517087,8.190517087,0,3.889736966,1.593751974,5.48348894,-0.753787993
Bruno Caboclo,cabocbr01,2020,493,220,-3.408194185,3.865807246,0.457613062,-4.715559516,3.729686868,-0.985872648,-3.86667716,4.081880975,0.215203815,0.334444202,0.334444202,0,-2.339361399,3.203668237,0.864306839,0.480628583
Kentavious Caldwell-Pope,caldwke01,2020,3419,1603,-0.029422383,-0.043258821,-0.072681204,1.875845972,-1.381861942,0.49398403,0.334089691,-0.380963014,-0.046873323,2.211180289,2.211180289,0,0.328221384,0.097445202,0.425666586,0.019673291
Vlatko Cancar,cancavl01,2020,97,45,-1.354181419,0.484854536,-0.869326883,-0.412683538,-1.911864505,-2.324548043,-1.246668459,0.000451162,-1.246217297,0.034890065,0.034890065,0,-1.7605359,-1.539704909,-3.300240808,1.07721735
Clint Capela,capelca01,2020,2788,1279,-0.993425457,5.161675385,4.168249928,-0.776100879,0.57405127,-0.20204961,-1.068116343,4.510211859,3.442095515,4.046715871,4.046715871,0,-0.717999532,4.665699045,3.947699513,0.153691148
DeMarre Carroll,carrode01,2020,496,231,-1.918875107,0.994859301,-0.924015806,2.775126489,1.956412282,4.731538771,-1.072989312,1.286171082,0.21318177,0.351896483,0.351896483,0,-1.712651461,0.149850424,-1.562801037,0.317910984
Jevon Carter,carteje01,2020,1616,754,-0.164514021,-0.100829723,-0.265343745,-3.536540135,0.968000855,-2.56853928,-0.893587941,0.132678319,-0.760909622,0.759037771,0.759037771,0,-0.708738838,0.562375487,-0.146363351,-0.819182397
Michael Carter-Williams,cartemi01,2020,1608,773,0.819846438,3.751604783,4.571451221,2.52796225,0.032547575,2.560509825,1.256798654,3.19813661,4.454935264,2.850893277,2.850893277,0,0.692469835,3.589187836,4.281657671,0.336537276
Vince Carter,cartevi01,2020,1910,876,-2.248875309,-1.841891288,-4.090766598,-3.842066122,1.705488306,-2.136577817,-2.691960504,-1.142850565,-3.834811069,-0.48420412,-0.48420412,0,-1.76944636,-2.7009966,-4.470442961,-0.133792771
Wendell Carter Jr.,cartewe01,2020,2637,1256,-3.010225641,-0.637198525,-3.647424165,-1.241503632,3.139053583,1.897549951,-2.774143816,0.094195515,-2.679948301,0.044857077,0.044857077,0,-3.008265289,0.813949192,-2.194316097,-0.074591893
Alex Caruso,carusal01,2020,2211,1032,-0.889855888,4.221210596,3.331354709,-0.00817477,4.557810701,4.549635932,-0.793231397,4.468894995,3.675663599,3.38728772,3.38728772,0,-0.557653763,4.705927862,4.148274099,0.120747482
Willie Cauley-Stein,caulewi01,2020,2301,1097,-4.096712042,4.732825758,0.636113716,-2.372935365,2.303108786,-0.069826578,-3.962384266,4.600019901,0.637635636,1.879243743,1.879243743,0,-4.137055107,4.174114446,0.037059339,-0.874316265
Tyson Chandler,chandty01,2020,493,219,-3.432212083,-0.923817416,-4.356029499,-1.281481666,1.655000867,0.373519201,-3.288363358,-0.461763092,-3.75012645,-0.111560898,-0.111560898,0,-3.389768694,-0.562820907,-3.952589601,-0.170670099
Wilson Chandler,chandwi01,2020,1569,734,-1.800022441,1.028036036,-0.771986405,-4.406553825,-1.2664414,-5.672995225,-2.457185715,0.593330019,-1.863855696,0.330816233,0.330816233,0,-2.295758819,0.339679833,-1.956078986,-0.317460906
Joe Chealey,chealjo01,2020,69,33,-10.74340419,5.447143234,-5.296260954,-25.23031344,9.321269085,-15.90904435,-14.36145661,6.665232085,-7.696224523,-0.082864992,-0.082864992,0,-10.62098051,3.489709631,-7.131270877,-0.505239884
Zylan Cheatham,cheatzy01,2020,65,31,-10.57911596,-8.053333835,-18.63244979,-19.7428643,-8.338724275,-28.08158858,-13.17072553,-8.592498842,-21.76322437,-0.297677575,-0.297677575,0,-13.06879405,-8.594939919,-21.66373396,-1.030650671
Chris Chiozza,chiozch01,2020,543,249,0.928669684,-1.063940219,-0.135270535,-2.471745687,10.7152687,8.243523012,0.283685097,1.365675875,1.649360972,0.559417048,0.559417048,0,0.603951675,-0.219515466,0.384436209,0.262981819
Marquese Chriss,chrisma01,2020,2554,1196,-1.989666669,1.950317804,-0.039348865,-0.15840451,-2.526715976,-2.685120486,-1.65002992,1.214780235,-0.435249684,1.414429417,1.414429417,0,-1.996697813,1.065499015,-0.931198798,0.142269676
Brandon Clarke,clarkbr01,2020,2398,1086,0.414730857,0.364793536,0.779524393,0.349472376,2.178083252,2.527555629,0.443949939,0.762503815,1.206453755,2.194889961,2.194889961,0,-0.531624719,0.169861797,-0.361762921,0.126019971
Gary Clark,clarkga01,2020,924,425,-1.269613808,-2.070454473,-3.340068281,-1.173754957,-0.839129841,-2.012884799,-1.365586549,-1.968510631,-3.33409718,-0.12305055,-0.12305055,0,-1.626228287,-3.181422296,-4.807650583,-0.398285197
Jordan Clarkson,clarkjo01,2020,3169,1527,3.502029032,-1.740885838,1.761143194,1.9013709,-0.684227663,1.217143237,3.367902774,-1.62598727,1.741915504,3.481603023,3.481603023,0,2.9682192,-1.984920894,0.983298306,-0.528268694
Nicolas Claxton,claxtni01,2020,410,187,-1.547851208,1.899737223,0.351886015,-7.680621923,-2.844836858,-10.52545878,-2.900797696,1.020921082,-1.879876615,0.082644764,0.082644764,0,-2.881219518,-1.371238909,-4.252458427,-0.456263744
Chris Clemons,clemoch01,2020,553,251,-0.366525462,-2.253110662,-2.619636124,-6.255744661,-2.314437044,-8.570181705,-1.654034413,-2.407155987,-4.0611904,-0.169907811,-0.169907811,0,-0.547583505,-3.252259053,-3.799842558,1.212479766
Antonius Cleveland,clevean01,2020,46,22,-8.581928565,-3.130709524,-11.71263809,-7.11866553,-10.69218904,-17.81085457,-8.879539093,-4.947789357,-13.82732845,-0.12470176,-0.12470176,0,-5.643656647,-6.678420142,-12.32207679,0.299673286
Amir Coffey,coffeam01,2020,215,98,-3.317064,-1.350544995,-4.667608996,0.092118947,-0.727016044,-0.634897097,-2.874650386,-1.368934033,-4.243584419,-0.073998839,-0.073998839,0,-4.068556998,-2.679788413,-6.748345411,-0.928236971
John Collins,collijo01,2020,2962,1363,0.345661044,-0.713427035,-0.36776599,-1.772016294,0.980316221,-0.791700073,-0.011231993,-0.338009824,-0.349241817,1.672136482,1.672136482,0,0.668046799,-0.347929873,0.320116926,0.161434489
Zach Collins,colliza01,2020,186,86,-2.3116199,5.407586774,3.095966874,2.156581918,6.182768322,8.33935024,-1.525944307,5.980206905,4.454262598,0.32007133,0.32007133,0,-2.204206376,3.360238237,1.156031861,1.280198572
Mike Conley,conlemi01,2020,2450,1171,0.935754062,-1.633477613,-0.697723551,-2.155988474,-0.192209316,-2.348197789,0.302330116,-1.452777697,-1.15044758,0.952630672,0.952630672,0,0.719519444,-0.74956745,-0.030048005,-0.321466543
Pat Connaughton,connapa01,2020,2490,1119,-1.130923953,1.083224601,-0.047699352,-1.647651465,-2.035000604,-3.682652069,-1.333217209,0.362860964,-0.970356246,1.011572039,1.011572039,0,-1.615552874,0.002601978,-1.612950896,-0.446736485
Quinn Cook,cookqu01,2020,877,409,-1.090727669,-2.00265907,-3.093386739,-0.105838637,2.782667464,2.676828827,-1.015034289,-1.206039091,-2.22107338,0.110100979,0.110100979,0,-1.424447926,-2.31810997,-3.742557896,-0.25046055
Tyler Cook,cookty01,2020,77,35,-0.120517217,-6.493228367,-6.613745584,-5.736653459,-3.076406188,-8.813059647,-1.219481286,-6.043616369,-7.263097655,-0.080160415,-0.080160415,0,-0.942721954,-8.435753927,-9.378475881,-0.54404974
Robert Covington,covinro01,2020,4011,1867,-0.45448744,1.792310625,1.337823185,2.132872332,-0.053527263,2.079345069,0.065051829,1.532988589,1.598040418,4.158838093,4.158838093,0,0.924909618,2.418744816,3.343654434,0.404536267
Allen Crabbe,crabbal01,2020,1445,653,-2.219528518,-3.893602077,-6.113130595,-5.940145974,-1.213223779,-7.153369753,-3.128720544,-3.510636415,-6.639356959,-1.269636398,-1.269636398,0,-2.596234257,-4.228452908,-6.824687165,-0.609971632
Torrey Craig,craigto01,2020,1786,869,-0.451829361,0.266942413,-0.184886948,-1.65064873,-2.941018246,-4.591666976,-0.729464228,-0.408002151,-1.137466379,0.710770773,0.710770773,0,-1.003236552,-0.275919746,-1.279156298,-0.594524454
